Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
1.5370           3.6243       3.0031       0.6212   360.5
1.5380           3.5986       2.9954       0.6032   350.0
1.5390           3.5929       2.9888       0.6041   350.5
1.5400           3.6037       2.9832       0.6205   360.0
1.5410           3.6030       2.9786       0.6244   362.3
1.5420           3.6021       2.9753       0.6268   363.7
1.5430           3.6058       2.9735       0.6323   366.9
1.5440           3.5991       2.9731       0.6259   363.2
1.5450           3.5925       2.9740       0.6185   358.9
1.5460           3.5957       2.9762       0.6195   359.5
1.5470           3.5918       2.9793       0.6126   355.4
1.5480           3.5685       2.9836       0.5850   339.4
1.5490           3.5535       2.9888       0.5647   327.7
1.5500           3.5579       2.9949       0.5630   326.7
1.5510           3.5642       3.0016       0.5626   326.4
1.5520           3.5676       3.0090       0.5586   324.1
1.5530           3.5896       3.0169       0.5727   332.3
1.5540           3.5897       3.0255       0.5642   327.4
1.5550           3.5808       3.0343       0.5465   317.1
1.5560           3.5877       3.0430       0.5446   316.0
1.5570           3.5975       3.0518       0.5456   316.6
1.5580           3.5977       3.0605       0.5372   311.7
1.5590           3.5968       3.0693       0.5275   306.0
1.5600           3.5905       3.0779       0.5125   297.4
1.5610           3.5982       3.0860       0.5122   297.2
1.5620           3.5899       3.0937       0.4962   287.9
1.5630           3.5844       3.1008       0.4835   280.6
1.5640           3.5951       3.1079       0.4872   282.7
1.5650           3.5986       3.1144       0.4842   280.9
1.5660           3.5998       3.1204       0.4794   278.2
1.5670           3.6028       3.1259       0.4769   276.7
1.5680           3.6123       3.1311       0.4811   279.2
1.5690           3.6115       3.1356       0.4759   276.1
1.5700           3.6067       3.1392       0.4675   271.3
1.5710           3.5972       3.1419       0.4553   264.2
1.5720           3.6066       3.1440       0.4626   268.4
1.5730           3.5974       3.1456       0.4518   262.1
1.5740           3.6054       3.1467       0.4587   266.2
1.5750           3.6009       3.1472       0.4537   263.2
1.5760           3.5916       3.1474       0.4442   257.7
1.5770           3.5945       3.1475       0.4470   259.4
1.5780           3.5873       3.1473       0.4400   255.3
1.5790           3.5895       3.1469       0.4427   256.8
1.5800           3.5830       3.1462       0.4368   253.5
1.5810           3.5809       3.1455       0.4354   252.6
1.5820           3.5797       3.1447       0.4350   252.4
1.5830           3.5772       3.1439       0.4333   251.4
1.5840           3.5711       3.1430       0.4282   248.4
1.5850           3.5688       3.1418       0.4270   247.7
1.5860           3.5779       3.1405       0.4374   253.8
1.5870           3.5904       3.1393       0.4511   261.7
1.5880           3.5851       3.1384       0.4467   259.2
1.5890           3.5781       3.1377       0.4404   255.5
1.5900           3.5740       3.1374       0.4366   253.3
1.5910           3.5696       3.1372       0.4324   250.9
1.5920           3.5675       3.1371       0.4303   249.7
1.5930           3.5697       3.1372       0.4325   250.9
1.5940           3.5693       3.1376       0.4317   250.5
1.5950           3.5806       3.1382       0.4424   256.7
1.5960           3.5786       3.1391       0.4395   255.0
1.5970           3.5683       3.1403       0.4280   248.3
1.5980           3.5716       3.1419       0.4297   249.3
1.5990           3.5755       3.1437       0.4318   250.5
1.6000           3.5734       3.1455       0.4279   248.3
1.6010           3.5880       3.1472       0.4409   255.8
1.6020           3.5858       3.1488       0.4369   253.5
1.6030           3.5920       3.1507       0.4413   256.1
1.6040           3.5913       3.1528       0.4386   254.5
1.6050           3.5940       3.1548       0.4392   254.8
1.6060           3.5939       3.1568       0.4371   253.6
1.6070           3.5827       3.1586       0.4241   246.1
1.6080           3.5736       3.1603       0.4132   239.8
1.6090           3.5747       3.1623       0.4125   239.3
1.6100           3.5698       3.1643       0.4055   235.3
1.6110           3.5667       3.1661       0.4006   232.4
1.6120           3.5777       3.1677       0.4100   237.9
1.6130           3.5743       3.1692       0.4052   235.1
1.6140           3.5784       3.1709       0.4074   236.4
1.6150           3.5714       3.1727       0.3987   231.3
1.6160           3.5788       3.1742       0.4045   234.7
1.6170           3.5704       3.1757       0.3947   229.0
1.6180           3.5670       3.1770       0.3900   226.3
1.6190           3.5595       3.1780       0.3815   221.4
1.6200           3.5688       3.1784       0.3904   226.5
1.6210           3.5694       3.1781       0.3913   227.0
1.6220           3.5674       3.1774       0.3900   226.3
1.6230           3.5682       3.1759       0.3923   227.6
1.6240           3.5670       3.1738       0.3931   228.1
1.6250           3.5654       3.1711       0.3943   228.8
1.6260           3.5721       3.1680       0.4041   234.5
1.6270           3.5638       3.1643       0.3996   231.8
1.6280           3.5723       3.1598       0.4125   239.3
1.6290           3.5753       3.1549       0.4203   243.9
1.6300           3.5756       3.1497       0.4259   247.1
1.6310           3.5759       3.1436       0.4323   250.8
1.6320           3.5830       3.1367       0.4463   259.0
1.6330           3.5809       3.1290       0.4519   262.2
1.6340           3.5784       3.1209       0.4575   265.5
1.6350           3.5712       3.1125       0.4588   266.2
1.6360           3.5639       3.1037       0.4602   267.0
1.6370           3.5667       3.0946       0.4721   273.9
1.6380           3.5582       3.0856       0.4726   274.2
1.6390           3.5603       3.0767       0.4836   280.6
1.6400           3.5764       3.0679       0.5085   295.0
1.6410           3.5848       3.0593       0.5255   304.9
1.6420           3.5902       3.0510       0.5391   312.8
1.6430           3.5848       3.0432       0.5416   314.2
1.6440           3.5818       3.0357       0.5461   316.8
1.6450           3.5710       3.0287       0.5423   314.6
1.6460           3.5682       3.0223       0.5459   316.8
1.6470           3.5630       3.0160       0.5469   317.3
1.6480           3.5597       3.0102       0.5495   318.9
1.6490           3.5699       3.0047       0.5652   327.9
1.6500           3.5700       2.9996       0.5705   331.0
1.6510           3.5802       2.9948       0.5854   339.7
1.6520           3.5870       2.9903       0.5967   346.2
1.6530           3.5868       2.9861       0.6008   348.6
1.6540           3.5845       2.9819       0.6026   349.6
1.6550           3.5825       2.9779       0.6045   350.8
1.6560           3.5711       2.9742       0.5969   346.3
1.6570           3.5774       2.9707       0.6067   352.0
1.6580           3.5770       2.9671       0.6098   353.8
1.6590           3.5727       2.9636       0.6090   353.4
1.6600           3.5740       2.9601       0.6139   356.2
1.6610           3.5693       2.9567       0.6126   355.4
1.6620           3.5816       2.9535       0.6281   364.4
1.6630           3.5892       2.9504       0.6388   370.6
1.6640           3.5825       2.9472       0.6353   368.6
1.6650           3.5840       2.9444       0.6396   371.1
1.6660           3.5930       2.9415       0.6515   378.0
1.6670           3.5926       2.9387       0.6539   379.4
1.6680           3.5916       2.9360       0.6557   380.4
1.6690           3.5926       2.9333       0.6594   382.6
1.6700           3.5881       2.9305       0.6575   381.5
1.6710           3.5944       2.9277       0.6668   386.9
1.6720           3.5867       2.9246       0.6621   384.1
1.6730           3.6061       2.9217       0.6844   397.1
1.6740           3.6099       2.9186       0.6913   401.1
1.6750           3.6109       2.9154       0.6955   403.5
1.6760           3.6194       2.9119       0.7075   410.5
1.6770           3.6234       2.9081       0.7153   415.0
1.6780           3.6337       2.9042       0.7295   423.3
1.6790           3.6369       2.9002       0.7367   427.5
1.6800           3.6339       2.8964       0.7375   427.9
1.6810           3.6272       2.8926       0.7346   426.2
1.6820           3.6362       2.8888       0.7474   433.7
1.6830           3.6394       2.8851       0.7543   437.7
1.6840           3.6346       2.8819       0.7527   436.7
1.6850           3.6439       2.8792       0.7648   443.7
1.6860           3.6432       2.8769       0.7663   444.7
1.6870           3.6350       2.8747       0.7603   441.1
1.6880           3.6405       2.8729       0.7676   445.4
1.6890           3.6415       2.8716       0.7699   446.7
1.6900           3.6632       2.8710       0.7921   459.6
1.6910           3.6695       2.8711       0.7985   463.3
1.6920           3.6736       2.8718       0.8018   465.2
1.6930           3.6686       2.8734       0.7952   461.4
1.6940           3.6648       2.8756       0.7892   457.9
1.6950           3.6663       2.8784       0.7879   457.1
1.6960           3.6622       2.8819       0.7803   452.8
1.6970           3.6674       2.8860       0.7813   453.4
1.6980           3.6672       2.8906       0.7766   450.6
1.6990           3.6529       2.8958       0.7571   439.3
1.7000           3.6487       2.9012       0.7476   433.7
1.7010           3.6493       2.9069       0.7425   430.8
1.7020           3.6467       2.9122       0.7345   426.2
1.7030           3.6451       2.9174       0.7277   422.3
1.7040           3.6476       2.9219       0.7258   421.1
1.7050           3.6418       2.9259       0.7159   415.4
1.7060           3.6485       2.9294       0.7191   417.3
1.7070           3.6326       2.9315       0.7011   406.8
1.7080           3.6299       2.9321       0.6978   404.9
1.7090           3.6319       2.9310       0.7009   406.7
1.7100           3.6262       2.9290       0.6972   404.5
1.7110           3.6321       2.9259       0.7063   409.8
1.7120           3.6262       2.9218       0.7044   408.7
1.7130           3.6176       2.9171       0.7005   406.5
1.7140           3.6152       2.9122       0.7030   407.9
1.7150           3.6167       2.9068       0.7099   411.9
1.7160           3.6265       2.9008       0.7257   421.1
1.7170           3.6248       2.8945       0.7303   423.7
1.7180           3.6135       2.8883       0.7252   420.8
1.7190           3.6129       2.8821       0.7307   424.0
1.7200           3.6055       2.8763       0.7292   423.1
1.7210           3.6042       2.8710       0.7332   425.4
1.7220           3.5830       2.8664       0.7165   415.8
1.7230           3.5766       2.8625       0.7142   414.4
1.7240           3.5702       2.8593       0.7109   412.5
1.7250           3.5655       2.8571       0.7084   411.0
1.7260           3.5625       2.8557       0.7068   410.1
1.7270           3.5560       2.8549       0.7010   406.8
1.7280           3.5547       2.8548       0.6999   406.1
1.7290           3.5552       2.8553       0.6999   406.1
1.7300           3.5508       2.8566       0.6942   402.8
1.7310           3.5485       2.8584       0.6901   400.4
